id,商品名称,天猫标签,标签数量,舆情正负
577925352214,力士香氛洗发水春日桃花沁香香氛洗发乳500ml/750ML男女士洗发露 ,顺滑度不错,39,1
577925352214,力士香氛洗发水春日桃花沁香香氛洗发乳500ml/750ML男女士洗发露 ,质量不错,33,1
577925352214,力士香氛洗发水春日桃花沁香香氛洗发乳500ml/750ML男女士洗发露 ,物流快,27,1
577925352214,力士香氛洗发水春日桃花沁香香氛洗发乳500ml/750ML男女士洗发露 ,正常洗发水,27,1
577925352214,力士香氛洗发水春日桃花沁香香氛洗发乳500ml/750ML男女士洗发露 ,包装差,15,-1
569775719746,原野 原野一分钟干洗喷雾-新 ,味道好闻,1006,1
569775719746,原野 原野一分钟干洗喷雾-新 ,质量不错,794,1
569775719746,原野 原野一分钟干洗喷雾-新 ,便宜,623,1
569775719746,原野 原野一分钟干洗喷雾-新 ,去油挺好,468,1
569775719746,原野 原野一分钟干洗喷雾-新 ,物流快,328,1
569775719746,原野 原野一分钟干洗喷雾-新 ,味道不好闻,156,-1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,很划算,1053,1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,气味不错,646,1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,质量好,462,1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,包装不错,316,1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,洗发水不错,166,1
40856908517,好迪男女去屑止痒洗发水沐浴露套装家庭装洗发露持久留香柔顺修护 ,质量一般,79,-1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,气味不错,45,1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,质量不错,17,1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,洗发水很香,11,1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,快递不错,10,1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,服务态度好,8,1
37603305991,阿道夫 祛屑止痒洗发水+沐浴露 ,气味一般,5,-1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,便宜,96,1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,气味不错,81,1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,物流快,29,1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,顺滑度不错,29,1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,包装很好,27,1
571179053406,Schwarzkopf/施华蔻 多效修护19洗发露 ,气味一般,12,-1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,很划算,221,1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,气味不错,149,1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,顺滑度不错,73,1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,物流快,63,1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,质量很好,58,1
40844642442,施华蔻水凝胶原修护补水洗发露男女洗头膏洗发水护发素套装1000ml ,气味一般,12,-1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,包装很好,14,1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,物流快,8,1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,味道好闻,8,1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,质量很好,7,1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,清洁度强,3,1
45487548204,KERASTASE/卡诗 绚亮深度护色洗发水 ,价格贵,5,-1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,包装不错,22,1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,划算,12,1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,味道好闻,10,1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,质量好,8,1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,物流快,8,1
575698483388,KERASTASE/卡诗 绚色恒护洗发水 ,质量一般,3,-1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,气味不错,26,1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,快递不错,11,1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,质量不错,8,1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,很划算,5,1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,顺滑度不错,5,1
37367825227,阿道夫 净澈清爽洗发乳液420ml ,小贵,4,-1
12476087965,海飞丝 去屑洗发露护根防掉型 ,是正品,33,1
12476087965,海飞丝 去屑洗发露护根防掉型 ,质量不错,29,1
12476087965,海飞丝 去屑洗发露护根防掉型 ,快递不错,25,1
12476087965,海飞丝 去屑洗发露护根防掉型 ,气味不错,24,1
12476087965,海飞丝 去屑洗发露护根防掉型 ,实惠,18,1
12476087965,海飞丝 去屑洗发露护根防掉型 ,质量一般,4,-1
520672294884,RYO/吕 吕舒盈清润舒缓去屑洗发水 ,清洁度强,6,1
520672294884,RYO/吕 吕舒盈清润舒缓去屑洗发水 ,质量很好,4,1
520672294884,RYO/吕 吕舒盈清润舒缓去屑洗发水 ,头皮很清凉,3,1
576927404733,RYO/吕 129 ,划算,20,1
576927404733,RYO/吕 129 ,味道好闻,9,1
576927404733,RYO/吕 129 ,质量很好,7,1
576927404733,RYO/吕 129 ,包装很好,7,1
576927404733,RYO/吕 129 ,快递不错,7,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,味道好闻,200,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,划算,101,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,质量很好,64,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,是正品,59,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,快递不错,59,1
583080505353,海飞丝 恬雅清新去屑洗发露 ,味道不好闻,12,-1
14972019914,海飞丝 去屑清爽去油型 ,物流快,335,1
14972019914,海飞丝 去屑清爽去油型 ,很便宜,270,1
14972019914,海飞丝 去屑清爽去油型 ,质量好,241,1
14972019914,海飞丝 去屑清爽去油型 ,正品,108,1
14972019914,海飞丝 去屑清爽去油型 ,气味不错,91,1
14972019914,海飞丝 去屑清爽去油型 ,质量一般,18,-1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,实惠,1351,1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,物流快,618,1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,质量好,460,1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,正品,205,1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,清洁度强,168,1
592981889210,清扬男士去屑活力运动薄荷洗发水500g*2+100g ,不划算,67,-1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,味道好闻,45,1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,包装很好,18,1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,清洁度强,15,1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,实惠,13,1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,快递不错,13,1
543501944655,欧莱雅美发透明质酸水润去头屑控油洗发水露润发乳套装 无硅油 ,质量一般,6,-1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,味道好闻,17,1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,很便宜,17,1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,包装挺好,15,1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,物流快,13,1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,质量不错,12,1
539146196494,欧莱雅美发多效修复洗发水润发乳护发素套装 改善干枯毛燥分叉 ,保湿滋润,3,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,划算,45,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,质量好,43,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,是正品,31,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,快递不错,30,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,气味不错,28,1
559042765613,海飞丝袋装洗发水男士小包装官方控油去屑止痒旗舰店洗头露膏正品 ,质量一般,7,-1
561436086990,海飞丝洗发水露丝质柔滑型男女士去屑家庭装清爽洗头膏700ml包邮 ,质量很好,10,1
561436086990,海飞丝洗发水露丝质柔滑型男女士去屑家庭装清爽洗头膏700ml包邮 ,实惠,7,1
561436086990,海飞丝洗发水露丝质柔滑型男女士去屑家庭装清爽洗头膏700ml包邮 ,物流快,6,1
561436086990,海飞丝洗发水露丝质柔滑型男女士去屑家庭装清爽洗头膏700ml包邮 ,包装很好,4,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,物流快,31,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,质量很好,14,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,气味不错,13,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,很便宜,9,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,服务好,9,1
523274614254,CLEAR/清扬 女士去屑洗发露深度滋养型 ,洗发水好用,6,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,很便宜,57,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,味道好闻,56,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,质量好,46,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,快递不错,38,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,清洁度强,32,1
558532290839,法国Rene Furterer馥绿德雅进口防脱发洗发水洗发露250ml*2瓶 ,质量一般,13,-1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,快递不错,14,1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,质量好,11,1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,气味不错,11,1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,很划算,5,1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,洗发水是挺好的,4,1
549432637517,CLEAR/清扬 男士去屑净透洗发露(海藻菁萃型) ,包装有点差,6,-1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,质量不错,66,1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,便宜,39,1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,味道好闻,37,1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,快递不错,35,1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,包装挺好,32,1
527763014011,L'OREAL欧莱雅男士炭爽活泉洗发水套装去头屑洗发露无硅油200ml*2 ,质量一般,4,-1
529046199924,L＇oreal/欧莱雅 男士去屑洗发露(维他强韧） ,服务不错,5,1
529046199924,L＇oreal/欧莱雅 男士去屑洗发露(维他强韧） ,包装很好,4,1
529046199924,L＇oreal/欧莱雅 男士去屑洗发露(维他强韧） ,质量很好,4,1
529046199924,L＇oreal/欧莱雅 男士去屑洗发露(维他强韧） ,物流快,3,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,便宜,21,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,物流快,12,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,气味不错,9,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,顺滑度不错,9,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,服务不错,8,1
36881195916,VS沙宣修护水养洗发露套装750ml*2水润改善毛躁干枯受损洗发水 ,质量很好,7,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,快递不错,19,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,气味不错,15,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,质量很好,13,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,划算,8,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,护发素也好,5,1
541913465493,VS沙宣水润去屑洗发水400ml+200ml套装止痒洗发露去屑头皮屑男女 ,不便宜,7,-1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,气味不错,508,1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,包装挺好,263,1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,顺滑度不错,197,1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,质量不错,153,1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,洗发水很香,133,1
583275482911,【烫染枯】triptychoflune三谷氨基酸洗发水护发素套装深层修护女 ,气味一般,59,-1
591765706530,Hair Recipe发之食无硅油无花果/蜂蜜/苹果姜/扁桃仁洗发水280ml ,味道好闻,12,1
591765706530,Hair Recipe发之食无硅油无花果/蜂蜜/苹果姜/扁桃仁洗发水280ml ,控油效果不错的,5,1
591765706530,Hair Recipe发之食无硅油无花果/蜂蜜/苹果姜/扁桃仁洗发水280ml ,清洁度强,4,1
44148541336,【屈臣氏】组合 资生堂惠润洗发露(绿野芳香)600毫升*2件 ,便宜,5,1
44148541336,【屈臣氏】组合 资生堂惠润洗发露(绿野芳香)600毫升*2件 ,物流快,5,1
44148541336,【屈臣氏】组合 资生堂惠润洗发露(绿野芳香)600毫升*2件 ,气味不错,3,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,味道好闻,474,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,很划算,183,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,快递不错,100,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,质量好,98,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,包装不错,57,1
574972956137,HAIR RECIPE Hair Recipe发之食谱蜂蜜富养水润无硅油水果洗发水530ml+530g进口 ,质量一般,18,-1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,气味不错,121,1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,物流快,27,1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,实惠,26,1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,质量很好,25,1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,服务好,17,1
564190884990,COCOVEL/蔻露薇 水润蛋白滋养双效洗发乳 ,气味一般,5,-1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,质量不错,1838,1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,气味不错,1043,1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,物流快,387,1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,很划算,331,1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,洗发水好用,322,1
577136955682,迷迭香硫磺软膏除螨洗发水男女去大块头皮屑去屑止痒控油神器克星 ,质量一般,54,-1
569324922006,AUSSIE/澳丝 奇迹丰盈洗发露 ,味道好闻,315,1
569324922006,AUSSIE/澳丝 奇迹丰盈洗发露 ,很控油,153,1
569324922006,AUSSIE/澳丝 奇迹丰盈洗发露 ,物流快,98,1
569324922006,AUSSIE/澳丝 奇迹丰盈洗发露 ,质量很好,97,1
